,id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
3811,87230,yes,no,4.55,22,,0,42.9,6.9,0,1
3812,87234,yes,no,8.13,21,0.58,1,2.7,0.4,0,0
3813,87265,yes,no,2.15,13,,0,0.0,0.0,0,1
3814,87270,yes,yes,2.02,0,,0,0.0,0.0,4,1
3815,87420,yes,yes,8.13,10,1.26,0,23.1,1.2,0,0
3816,87427,yes,no,4.27,24,,0,12.9,0.8,0,1
3817,87494,yes,no,1.98,22,0.02,0,0.0,0.0,0,1
3818,87500,yes,no,8.13,21,0.43,0,51.4,4.0,0,0
3819,87525,no,no,1.85,0,0.0,0,0.0,0.0,5,1
3820,87550,yes,yes,3.33,0,,0,2.0,0.1,2,1
3821,87600,no,no,1.61,21,,0,0.0,0.0,0,1
3822,87624,no,no,1.81,0,,0,0.0,0.0,0,1
3823,87638,yes,no,3.15,0,,0,0.0,0.0,5,1
3824,87651,yes,no,6.8,35,,0,45.8,2.9,0,1
3825,87666,yes,no,8.71,19,0.0,0,1.8,0.2,0,1
3826,87673,yes,no,3.12,21,,0,0.0,0.0,0,1
3827,87674,no,no,1.65,21,,0,0.0,0.0,0,1
3828,87685,no,no,2.78,8,,0,0.0,0.0,0,1
3829,87710,yes,no,5.64,20,,0,0.0,0.0,0,1
3830,87724,yes,yes,8.12,21,0.22,0,13.7,1.0,0,0
3831,87737,no,no,1.85,21,,0,0.0,0.0,0,1
3832,87796,no,no,3.15,0,0.0,0,0.0,0.0,0,1
3833,87801,yes,yes,8.12,25,0.3,0,62.0,5.7,0,0
3834,87832,yes,yes,2.37,0,,0,0.0,0.0,6,1
3835,87833,yes,no,7.23,33,0.0,0,93.5,5.4,0,1
3836,87860,no,no,1.69,13,,0,0.0,0.0,0,1
3837,87889,no,no,3.5,0,,0,0.8,0.1,1,1
3838,87907,yes,no,7.64,22,0.0,1,96.5,6.4,0,1
3839,87916,yes,yes,1.68,0,0.32,0,0.0,0.0,0,1
3840,87928,yes,no,7.46,22,0.0,0,2.5,0.1,0,1
3841,87931,yes,yes,8.12,17,1.89,0,32.2,1.9,0,0
3842,87935,yes,yes,2.74,0,,0,0.0,0.0,7,1
3843,87947,yes,no,2.1,0,,2,0.0,0.0,4,1
3844,87967,no,no,7.1,6,,0,16.1,3.0,2,1
3845,88001,yes,yes,8.54,15,1.84,3,24.9,4.8,0,1
3846,88055,yes,yes,8.12,20,1.62,0,124.7,9.6,0,0
3847,88066,no,no,7.51,29,,0,0.9,0.0,0,1
3848,88070,yes,no,8.39,18,,0,152.3,7.5,0,1
3849,88131,yes,yes,8.3,0,,0,0.0,0.0,0,1
3850,88132,yes,no,8.92,0,,0,0.0,0.0,0,1
3851,88173,yes,no,8.12,22,1.04,0,73.8,4.3,0,0
3852,88189,yes,yes,4.15,0,,0,0.2,0.0,0,1
3853,88201,yes,yes,8.12,10,1.22,1,105.8,8.5,0,0
3854,88209,yes,yes,2.29,22,,0,0.0,0.0,0,1
3855,88220,yes,yes,1.49,23,0.51,2,0.0,0.0,0,1
3856,88234,yes,yes,4.12,21,,0,9.4,3.9,0,1
3857,88235,yes,no,1.31,15,,0,0.0,0.0,0,1
3858,88247,yes,yes,2.96,0,,0,0.0,0.0,1,1
3859,88314,no,no,4.98,24,,1,33.5,2.8,0,1
3860,88370,yes,yes,8.12,25,1.77,0,99.3,28.2,0,0
3861,88390,yes,yes,2.08,0,,0,0.0,0.0,0,1
3862,88406,yes,yes,1.8,0,0.0,0,0.0,0.0,0,1
3863,88412,yes,yes,2.01,0,,0,0.0,0.0,4,1
3864,88452,yes,no,8.12,21,0.48,0,159.4,9.8,0,0
3865,88463,yes,no,8.12,22,0.03,0,43.1,3.1,0,0
3866,88510,yes,no,3.19,0,,0,0.0,0.0,4,1
3867,88588,yes,no,8.12,22,0.06,1,71.7,5.8,0,0
3868,88596,yes,yes,8.12,22,1.16,0,204.9,10.0,0,0
3869,88625,yes,no,5.34,6,,0,0.0,0.0,0,1
3870,88655,yes,yes,4.23,15,0.0,0,9.8,0.4,0,1
3871,88710,yes,yes,2.32,0,,0,0.0,0.0,4,1
3872,88751,no,no,1.89,22,,0,0.0,0.0,0,1
3873,88810,yes,yes,2.22,22,,1,0.0,0.0,0,1
3874,88813,yes,yes,2.02,0,,0,0.0,0.0,0,1
3875,88846,no,no,3.31,22,,0,0.0,0.0,0,1
3876,88850,yes,no,4.68,0,,0,0.5,0.1,1,1
3877,88869,no,no,1.64,14,,0,0.0,0.0,0,1
3878,88881,yes,yes,4.5,0,,0,7.0,0.4,7,1
3879,88889,yes,yes,8.12,24,1.22,0,10.4,0.5,0,0
3880,88891,yes,no,6.1,23,0.0,0,73.6,6.4,0,1
3881,88908,yes,yes,2.01,21,,0,0.0,0.0,0,1
3882,88933,yes,no,3.03,21,,0,0.0,0.0,0,1
3883,88968,yes,yes,2.0,24,0.0,4,0.0,0.0,0,1
3884,88996,yes,no,8.33,9,0.01,0,8.1,0.3,0,1
3885,89076,yes,yes,2.24,24,,0,0.0,0.0,0,1
3886,89086,yes,no,2.58,0,0.85,2,0.0,0.0,7,1
3887,89103,no,no,3.32,23,,0,2.1,0.2,0,1
3888,89119,no,no,4.36,17,,0,3.2,0.4,0,1
3889,89133,yes,yes,8.12,20,1.97,0,73.7,5.0,0,0
3890,89178,yes,no,4.72,19,,1,11.4,1.8,0,1
3891,89193,no,no,3.47,76,,1,14.6,8.6,0,1
3892,89195,yes,yes,2.01,21,,0,0.0,0.0,0,1
3893,89222,no,no,4.17,24,,0,6.7,0.4,0,1
3894,89224,yes,no,3.9,0,,0,1.8,0.1,3,1
3895,89229,yes,yes,3.76,0,,3,0.1,0.0,0,1
3896,89241,no,no,2.06,14,,0,0.0,0.0,0,1
3897,89270,yes,yes,2.15,23,,0,0.0,0.0,0,1
3898,89276,yes,no,8.12,21,0.59,0,72.4,3.6,0,0
3899,89280,yes,yes,8.12,24,,0,52.2,3.6,0,0
3900,89289,yes,yes,8.12,89,1.01,0,164.4,17.1,0,0
3901,89300,no,no,3.33,0,,0,0.0,0.0,0,1
3902,89302,yes,no,3.33,24,,0,0.0,0.0,0,1
3903,89356,yes,yes,1.8,0,0.0,0,0.0,0.0,0,1
3904,89407,no,no,2.01,21,,0,0.0,0.0,0,1
3905,89426,yes,no,3.71,13,,1,12.7,1.0,0,1
3906,89452,yes,yes,7.41,12,0.0,0,42.3,2.6,0,1
3907,89454,no,no,3.0,20,0.0,0,0.0,0.0,0,1
3908,89461,yes,no,2.58,23,,0,0.0,0.0,0,1
3909,89466,no,no,2.62,24,,1,0.0,0.0,0,1
3910,89506,yes,no,4.98,19,,0,29.1,1.3,0,1
3911,89519,yes,yes,2.0,20,0.0,0,0.0,0.0,0,1
3912,89575,yes,no,5.51,20,0.0,1,7.2,0.3,0,1
3913,89599,yes,no,8.11,18,1.86,0,11.0,1.2,0,0
3914,89610,yes,yes,2.01,0,,0,0.0,0.0,4,1
3915,89640,yes,no,8.11,20,1.15,0,21.0,0.9,0,0
3916,89657,yes,yes,2.98,58,,1,0.0,0.0,0,1
3917,89677,yes,yes,2.01,0,,0,0.0,0.0,0,1
3918,89685,yes,no,4.06,29,,0,30.0,2.8,0,1
3919,89688,yes,no,8.11,21,1.89,0,35.9,3.3,0,0
3920,89776,yes,yes,3.13,22,,0,0.0,0.0,0,1
3921,89799,no,no,1.8,0,,0,0.0,0.0,0,1
3922,89801,yes,yes,2.04,0,,0,0.0,0.0,0,1
3923,89817,yes,no,2.81,0,,0,0.0,0.0,6,1
3924,89822,yes,yes,8.11,10,1.17,0,85.0,7.9,0,0
3925,89842,no,no,1.85,13,,1,0.0,0.0,0,1
3926,89925,yes,no,6.63,26,,0,118.1,14.2,0,1
3927,89932,yes,yes,2.23,0,,2,0.0,0.0,3,1
3928,89943,no,no,1.68,21,,0,0.0,0.0,0,1
3929,89956,yes,no,4.56,23,,1,40.4,4.8,0,1
3930,90079,no,no,1.79,0,,0,0.0,0.0,0,1
3931,90083,no,no,4.45,19,,0,3.6,0.3,0,1
3932,90100,yes,no,4.18,0,,0,10.4,0.8,6,1
3933,90145,yes,yes,2.01,21,,0,0.0,0.0,0,1
3934,90175,yes,yes,2.21,0,,0,0.0,0.0,0,1
3935,90177,yes,no,2.56,14,,0,0.0,0.0,0,1
3936,90179,yes,yes,3.26,0,,0,2.6,0.5,6,1
3937,90206,no,no,4.39,12,,0,7.4,0.6,0,1
3938,90209,yes,yes,2.46,0,,0,0.0,0.0,5,1
3939,90245,no,no,3.66,14,,0,16.0,1.7,0,1
3940,90266,no,no,4.02,21,,0,19.7,1.3,0,1
3941,90305,yes,no,8.11,18,1.58,0,34.8,2.0,0,0
3942,90312,yes,yes,2.36,0,,1,0.0,0.0,7,1
3943,90345,yes,no,8.11,22,0.85,0,58.4,4.8,0,0
3944,90377,yes,yes,8.11,10,1.25,0,17.6,1.9,0,0
3945,90392,no,no,2.93,13,,0,0.0,0.0,0,1
3946,90452,yes,yes,2.18,24,,0,0.0,0.0,0,1
3947,90468,no,no,4.65,20,,1,6.2,0.5,0,1
3948,90483,yes,no,5.9,30,,0,6.1,1.1,0,1
3949,90513,yes,yes,8.1,17,1.63,0,87.0,6.4,0,0
3950,90553,yes,yes,2.02,0,,0,0.0,0.0,5,1
3951,90595,no,no,1.78,22,0.0,1,0.0,0.0,0,1
3952,90596,no,no,3.74,12,,0,4.9,0.5,0,1
3953,90638,no,no,2.15,14,,11,0.0,0.0,0,1
3954,90644,yes,yes,2.02,22,,0,0.0,0.0,0,1
3955,90685,yes,yes,3.63,0,,0,0.9,0.0,0,1
3956,90705,yes,no,2.52,13,,0,0.0,0.0,0,1
3957,90706,yes,yes,8.1,15,1.31,0,1.8,0.1,0,0
3958,90707,yes,yes,2.56,0,,0,0.0,0.0,3,1
3959,90751,no,no,5.43,30,,1,157.3,6.3,0,1
3960,90803,no,no,2.21,0,,0,0.0,0.0,6,1
3961,90829,yes,yes,1.55,0,0.0,0,0.0,0.0,4,1
3962,90853,yes,yes,4.2,16,,0,0.8,0.1,0,1
3963,90859,yes,yes,2.99,20,,0,0.0,0.0,0,1
3964,90868,yes,no,3.14,23,,1,0.0,0.0,0,1
3965,90882,yes,no,4.3,18,,0,1.6,0.1,0,1
3966,90893,yes,yes,2.75,21,,1,0.0,0.0,0,1
3967,90905,yes,no,1.86,0,,0,0.0,0.0,6,1
3968,90936,no,no,2.65,0,,0,0.0,0.0,6,1
3969,90937,no,no,3.38,0,,0,0.0,0.0,0,1
3970,90969,no,no,2.38,57,,0,0.0,0.0,0,1
3971,90971,yes,no,1.75,13,,0,0.0,0.0,0,1
3972,90987,yes,no,8.1,8,0.67,2,62.7,9.6,0,0
3973,90993,yes,yes,8.1,18,1.78,0,43.3,3.8,0,0
3974,90996,yes,no,3.72,23,,0,8.9,2.1,0,1
3975,91031,yes,yes,4.16,15,,0,3.1,0.5,1,1
3976,91061,yes,yes,2.5,21,,0,0.0,0.0,0,1
3977,91098,yes,yes,2.05,0,,3,0.0,0.0,0,1
3978,91102,yes,yes,1.78,0,0.0,0,0.0,0.0,0,1
3979,91143,yes,yes,2.76,13,,0,0.0,0.0,0,1
3980,91152,yes,yes,2.39,0,,0,0.0,0.0,0,1
3981,91159,yes,no,2.65,19,,0,0.0,0.0,2,1
3982,91160,no,no,3.88,23,,0,3.1,0.2,0,1
3983,91178,yes,no,6.03,26,,0,6.3,0.2,0,1
3984,91196,yes,yes,2.98,0,,0,0.0,0.0,0,1
3985,91205,yes,yes,2.9,0,,0,0.0,0.0,0,1
3986,91209,no,no,3.65,0,,0,4.3,0.4,6,1
3987,91215,yes,yes,5.68,15,0.0,0,13.5,1.8,0,1
3988,91220,yes,yes,1.75,0,0.25,0,0.0,0.0,0,1
3989,91296,no,no,1.84,0,,0,0.0,0.0,4,1
3990,91314,yes,yes,8.1,16,1.72,0,176.4,24.7,0,0
3991,91318,no,no,2.18,13,,0,0.0,0.0,0,1
3992,91408,yes,yes,1.54,0,0.46,0,0.0,0.0,4,1
3993,91416,no,no,1.35,11,,0,0.0,0.0,0,1
3994,91426,yes,yes,8.1,24,1.81,0,183.3,16.6,0,0
3995,91446,yes,yes,5.79,48,,0,41.2,1.8,0,1
3996,91469,no,no,1.29,0,,0,0.0,0.0,3,1
3997,91479,yes,yes,1.7,0,0.3,0,0.0,0.0,7,1
3998,91514,yes,no,8.1,19,1.66,0,63.3,3.4,0,0
3999,91531,no,no,1.78,0,,0,0.0,0.0,0,1
4000,91576,yes,no,1.95,0,,0,0.0,0.0,0,1
4001,91600,yes,yes,4.68,36,,0,13.9,0.8,0,1
4002,91650,yes,yes,2.21,0,,1,0.0,0.0,2,1
4003,91651,yes,yes,2.15,20,,0,0.0,0.0,0,1
4004,91671,no,no,2.07,24,0.0,0,0.0,0.0,0,1
4005,91675,yes,yes,8.1,20,0.01,0,31.9,13.7,0,0
4006,91766,yes,no,3.86,22,,0,7.6,1.7,0,1
4007,91785,yes,yes,3.72,0,,0,3.0,0.1,7,1
4008,91832,no,no,3.42,21,,6,3.2,0.3,0,1
4009,91834,no,no,4.15,23,,0,3.1,0.2,0,1
4010,91867,yes,no,6.87,22,0.0,0,53.6,2.5,0,1
4011,91958,yes,yes,2.11,0,,0,0.0,0.0,0,1
4012,91972,yes,yes,7.73,0,,0,0.0,0.0,0,1
4013,91973,yes,no,4.47,23,,0,7.1,0.9,0,1
4014,91984,no,no,1.79,0,,2,0.0,0.0,1,1
4015,92037,no,no,1.99,21,1.42,0,0.0,0.0,0,1
4016,92082,yes,yes,2.09,0,,1,0.0,0.0,5,1
4017,92099,no,no,2.92,13,,0,0.0,0.0,0,1
4018,92189,yes,no,6.23,26,,1,24.7,2.5,0,1
4019,92202,no,no,4.82,12,,0,1.4,0.1,0,1
4020,92204,yes,yes,2.7,18,,0,0.0,0.0,0,1
4021,92206,yes,no,2.05,0,,0,0.0,0.0,0,1
4022,92246,yes,yes,8.09,37,0.44,0,47.6,3.2,0,0
4023,92262,no,no,1.74,13,,0,0.0,0.0,0,1
4024,92335,no,no,5.67,15,0.0,0,2.3,0.1,2,1
4025,92337,yes,no,5.68,10,,0,2.5,0.2,5,1
4026,92343,yes,no,8.09,12,0.83,0,39.2,5.1,0,0
4027,92387,yes,no,8.14,26,,0,150.3,36.0,0,1
4028,92392,no,no,4.62,55,,0,145.1,8.7,0,1
4029,92395,no,no,5.36,19,0.0,0,49.8,2.5,0,1
4030,92403,yes,yes,3.71,0,,0,0.2,0.0,0,1
4031,92440,yes,yes,8.09,20,1.96,0,92.6,4.6,0,0
4032,92459,yes,yes,2.01,0,,0,0.0,0.0,5,1
4033,92484,yes,no,2.95,22,,1,0.0,0.0,0,1
4034,92488,yes,no,8.09,22,1.04,2,50.6,5.5,0,0
4035,92507,yes,yes,1.84,0,,1,0.0,0.0,2,1
4036,92541,yes,yes,8.09,41,,0,24.2,0.9,0,0
4037,92543,no,no,2.39,0,,0,0.0,0.0,7,1
4038,92548,no,no,3.15,0,,0,0.0,0.0,3,1
4039,92554,yes,no,5.63,24,0.0,2,24.3,3.1,0,1
4040,92592,yes,yes,8.09,24,1.38,1,102.9,7.3,0,0
4041,92593,yes,yes,2.01,0,,0,0.0,0.0,0,1
4042,92596,yes,yes,8.09,22,1.13,0,1.5,0.1,0,0
4043,92620,yes,no,8.09,16,1.86,2,131.6,7.2,0,0
4044,92625,yes,no,2.81,23,,0,0.0,0.0,0,1
4045,92644,yes,yes,2.19,22,,0,0.0,0.0,0,1
4046,92663,no,no,1.35,14,,0,0.0,0.0,0,1
4047,92671,no,no,3.59,20,,0,17.6,1.4,0,1
4048,92673,no,no,1.78,0,,0,0.0,0.0,0,1
4049,92700,yes,yes,2.63,0,,0,0.0,0.0,5,1
4050,92769,yes,yes,2.05,0,,0,0.0,0.0,7,1
4051,92772,no,no,1.47,0,,0,0.0,0.0,3,1
4052,92780,yes,yes,4.04,22,,0,39.3,2.2,0,1
4053,92821,yes,yes,5.85,34,,0,104.9,5.1,0,1
4054,92836,yes,yes,5.03,10,,0,0.5,0.0,0,1
4055,92843,no,no,1.85,0,,0,0.0,0.0,0,1
4056,92846,no,no,2.05,14,,0,0.0,0.0,0,1
4057,92881,no,no,5.36,20,,0,1.6,0.1,0,1
4058,92895,yes,yes,2.06,0,,0,0.0,0.0,0,1
4059,92899,no,no,1.77,0,,0,0.0,0.0,0,1
4060,92916,no,no,1.64,12,,1,0.0,0.0,0,1
4061,92949,no,no,4.22,12,,0,0.2,0.0,0,1
4062,92960,yes,no,8.09,24,,0,78.9,5.8,0,0
4063,92990,yes,no,3.96,23,,0,18.2,1.3,0,1
4064,93048,yes,yes,2.24,0,,0,0.0,0.0,3,1
4065,93081,yes,no,4.26,18,,0,8.4,1.0,0,1
4066,93093,no,no,1.36,14,,0,0.0,0.0,0,1
4067,93107,no,no,2.12,14,,1,0.0,0.0,0,1
4068,93110,yes,no,3.08,13,,0,0.0,0.0,0,1
4069,93122,yes,no,1.73,15,,0,0.0,0.0,0,1
4070,93125,yes,yes,8.09,18,1.81,0,48.9,3.6,0,0
4071,93126,yes,yes,4.72,24,,0,12.0,0.8,0,1
4072,93151,yes,no,1.85,11,,0,0.0,0.0,0,1
4073,93171,yes,yes,8.43,19,1.63,0,114.7,7.4,0,1
4074,93194,yes,yes,3.52,37,,0,87.6,13.7,0,1
4075,93215,no,no,3.41,0,,0,14.3,1.3,2,1
4076,93238,no,no,1.53,14,,0,0.0,0.0,0,1
4077,93255,yes,no,1.67,24,,5,0.0,0.0,0,1
4078,93262,no,no,3.16,19,,0,0.0,0.0,0,1
4079,93286,no,no,4.89,18,,0,11.8,1.0,0,1
4080,93340,yes,yes,3.0,0,,1,0.0,0.0,3,1
4081,93341,yes,no,2.72,16,,0,0.0,0.0,0,1
4082,93382,yes,no,8.08,21,0.24,0,19.2,2.5,0,0
4083,93413,no,no,1.72,13,1.8,0,0.0,0.0,0,1
4084,93419,yes,no,4.21,17,,0,1.7,0.1,0,1
4085,93432,yes,yes,2.19,0,,0,0.0,0.0,6,1
4086,93476,no,no,5.52,30,,0,28.0,2.7,0,1
4087,93480,yes,yes,8.08,17,1.77,1,31.4,3.5,0,0
4088,93501,no,no,3.78,14,,0,2.0,0.2,0,1
4089,93588,yes,yes,3.87,0,,0,0.4,0.0,1,1
4090,93594,yes,yes,4.13,0,,0,0.8,0.0,0,1
4091,93595,no,no,3.18,0,,0,0.0,0.0,4,1
4092,93664,yes,yes,2.1,13,,0,0.0,0.0,0,1
4093,93671,yes,no,8.08,22,1.14,0,12.4,0.7,0,0
4094,93697,no,no,4.08,16,,0,0.1,0.0,0,1
4095,93762,yes,yes,2.04,0,,0,0.0,0.0,6,1
4096,93768,no,no,1.92,0,1.47,0,0.0,0.0,3,1
4097,93783,yes,no,8.08,21,0.39,0,59.9,4.1,0,0
4098,93820,yes,yes,8.08,16,0.64,0,108.8,9.2,0,0
4099,93891,no,no,5.02,16,,0,16.5,1.6,0,1
4100,93917,yes,no,3.42,13,,0,2.8,0.4,0,1
4101,93919,no,no,2.62,14,,0,0.0,0.0,0,1
4102,93931,yes,no,2.49,0,,1,0.0,0.0,5,1
4103,93938,yes,yes,2.93,0,,0,0.0,0.0,7,1
4104,93966,yes,yes,2.57,21,,0,0.0,0.0,0,1
4105,94040,yes,yes,1.76,0,0.0,0,0.0,0.0,0,1
4106,94064,yes,yes,2.02,0,,0,0.0,0.0,5,1
4107,94078,yes,no,8.08,21,0.45,0,51.6,6.6,0,0
4108,94086,yes,yes,3.39,21,,0,0.0,0.0,0,1
4109,94135,yes,yes,1.76,0,0.0,0,0.0,0.0,0,1
4110,94158,no,no,6.2,26,0.0,0,34.9,5.7,0,1
4111,94170,yes,yes,2.34,0,,0,0.0,0.0,7,1
4112,94179,yes,yes,1.77,0,0.23,1,0.0,0.0,6,1
4113,94222,no,no,3.58,22,,0,1.0,0.2,0,1
4114,94233,yes,no,8.08,21,0.53,0,38.0,3.9,0,0
4115,94249,yes,yes,1.76,0,0.0,0,0.0,0.0,0,1
4116,94281,yes,no,1.85,0,0.0,4,0.0,0.0,6,1
4117,94289,yes,no,8.08,22,1.13,1,99.4,9.5,0,0
4118,94356,yes,yes,1.76,1,,0,0.0,0.0,0,1
4119,94367,yes,yes,2.18,0,,0,0.0,0.0,1,1
4120,94394,yes,yes,2.09,0,,0,0.0,0.0,3,1
4121,94430,yes,yes,2.73,21,,0,0.0,0.0,0,1
4122,94440,yes,yes,2.51,53,,0,0.0,0.0,0,1
4123,94468,yes,no,8.07,21,0.33,0,230.2,12.2,0,0
4124,94486,yes,no,4.16,51,,0,32.5,4.3,0,1
4125,94523,yes,yes,2.01,22,,0,0.0,0.0,0,1
4126,94539,yes,yes,4.05,0,,0,0.7,0.0,2,1
4127,94545,yes,no,1.62,12,,1,0.0,0.0,0,1
4128,94579,yes,no,3.07,0,,0,0.0,0.0,7,1
4129,94589,yes,no,1.42,13,,0,0.0,0.0,0,1
4130,94613,no,no,3.18,13,,0,0.0,0.0,0,1
4131,94626,no,no,3.99,21,,0,4.3,0.5,0,1
4132,94629,yes,yes,2.89,0,,0,0.0,0.0,3,1
4133,94632,yes,yes,2.01,0,,0,0.0,0.0,6,1
4134,94655,no,no,1.44,14,0.0,0,0.0,0.0,0,1
4135,94682,no,no,5.08,20,,1,1.7,0.1,0,1
4136,94692,yes,yes,8.07,20,0.03,0,63.5,4.8,0,0
4137,94700,no,no,4.04,0,,0,0.0,0.0,0,1
4138,94706,no,no,2.38,0,1.01,0,0.0,0.0,0,1
4139,94717,no,no,2.24,0,,0,0.0,0.0,6,1
4140,94724,yes,no,6.03,23,,1,44.9,8.1,0,1
4141,94819,yes,yes,2.22,21,,1,0.0,0.0,0,1
4142,94843,yes,yes,2.01,19,,0,0.0,0.0,0,1
4143,94886,yes,yes,8.07,13,1.73,0,12.2,1.2,0,0
4144,94903,yes,yes,2.17,52,,1,0.0,0.0,0,1
4145,94961,yes,no,4.91,15,,0,2.9,0.1,4,1
4146,94993,yes,no,2.28,23,,0,0.0,0.0,0,1
4147,95043,no,no,4.19,17,,0,3.9,0.6,0,1
4148,95048,no,no,2.29,23,0.02,0,0.0,0.0,0,1
4149,95070,yes,yes,2.68,0,,0,0.0,0.0,6,1
4150,95090,yes,yes,7.44,18,0.0,0,26.6,3.4,0,1
4151,95095,yes,no,1.74,18,0.0,0,0.0,0.0,0,1
4152,95126,yes,yes,2.0,22,,0,0.0,0.0,0,1
4153,95170,yes,yes,2.42,0,,0,0.0,0.0,7,1
4154,95187,yes,yes,2.62,0,,0,0.0,0.0,2,1
4155,95225,yes,no,8.07,12,,0,1.3,0.3,5,0
4156,95249,yes,yes,1.32,22,0.68,0,0.0,0.0,0,1
4157,95262,yes,no,1.66,14,,2,0.0,0.0,0,1
4158,95283,yes,yes,2.0,0,,0,0.0,0.0,6,1
4159,95337,yes,yes,7.98,24,0.0,0,3.1,0.1,0,1
4160,95353,yes,yes,5.71,8,,0,2.1,0.2,6,1
4161,95384,yes,no,5.87,28,,0,50.3,2.6,0,1
4162,95386,yes,yes,3.44,0,,0,0.0,0.0,0,1
4163,95414,no,no,1.41,14,,0,0.0,0.0,0,1
4164,95433,yes,yes,2.67,22,,1,0.0,0.0,2,1
4165,95434,yes,yes,2.0,0,0.0,0,0.0,0.0,0,1
4166,95446,no,no,1.67,13,,1,0.0,0.0,0,1
4167,95470,yes,yes,1.6,21,0.4,0,0.0,0.0,0,1
4168,95483,yes,yes,8.1,22,0.0,0,5.5,0.5,0,1
4169,95514,yes,no,8.07,25,0.45,0,56.2,2.5,0,0
4170,95567,yes,no,3.57,14,,0,0.6,0.1,0,1
4171,95584,yes,no,3.88,12,,0,4.0,0.3,0,1
4172,95606,no,no,4.83,23,,1,21.0,1.3,0,1
4173,95607,yes,yes,2.12,20,,0,0.0,0.0,0,1
4174,95641,yes,no,2.08,22,,0,0.0,0.0,0,1
4175,95650,yes,no,3.27,39,0.0,0,28.1,6.0,0,1
4176,95658,yes,yes,2.63,0,,0,0.0,0.0,3,1
4177,95676,no,no,1.94,14,,0,0.0,0.0,0,1
4178,95697,yes,yes,8.06,12,0.18,0,100.7,7.3,0,0
4179,95738,yes,yes,8.06,24,1.1,1,24.9,2.2,0,0
4180,95748,yes,yes,3.72,22,,0,9.0,0.7,0,1
4181,95772,yes,yes,1.21,0,,0,0.0,0.0,4,1
4182,95788,yes,yes,8.06,20,0.25,0,72.9,4.4,0,0
4183,95794,no,no,3.24,22,,1,9.6,0.9,0,1
4184,95803,yes,yes,8.67,0,,0,0.0,0.0,0,1
4185,95817,yes,yes,2.02,0,,0,0.0,0.0,7,1
4186,95837,yes,yes,1.75,0,0.0,0,0.0,0.0,0,1
4187,95853,yes,yes,8.06,19,1.93,0,153.5,9.5,0,0
4188,95857,no,no,7.67,34,0.0,0,94.8,7.7,0,1
4189,95880,yes,yes,8.06,24,1.43,0,178.2,8.3,0,0
4190,95895,yes,yes,8.06,16,1.69,0,9.7,1.7,0,0
4191,95897,yes,yes,8.06,25,,0,159.5,10.9,0,0
4192,95937,yes,no,3.94,15,,0,38.9,6.4,3,1
4193,95941,yes,yes,2.16,23,,0,0.0,0.0,0,1
4194,95976,yes,yes,4.44,24,,0,5.9,1.0,0,1
4195,96010,no,no,1.75,0,,0,0.0,0.0,0,1
4196,96051,yes,yes,5.47,10,0.0,1,8.1,0.5,0,1
4197,96056,yes,yes,8.06,14,1.6,0,174.6,25.3,0,0
4198,96061,yes,yes,8.06,17,1.76,0,41.2,3.9,0,0
4199,96068,yes,yes,2.0,0,0.0,0,0.0,0.0,0,1
4200,96080,yes,yes,3.65,0,,0,6.8,1.4,7,1
4201,96102,yes,yes,8.29,24,1.09,0,53.0,4.1,0,1
4202,96103,yes,yes,8.06,17,0.38,0,141.4,14.7,0,0
4203,96113,no,no,4.72,10,,0,0.4,0.0,1,1
4204,96131,yes,no,2.95,23,,2,0.0,0.0,0,1
4205,96150,yes,yes,8.06,10,1.13,0,33.8,2.6,0,0
4206,96152,yes,yes,2.15,0,,0,0.0,0.0,1,1
4207,96238,yes,yes,2.15,0,,0,0.0,0.0,0,1
4208,96251,yes,yes,8.06,12,0.57,0,92.0,11.1,0,0
4209,96252,yes,no,1.5,14,,1,0.0,0.0,0,1
4210,96262,yes,yes,2.0,14,0.0,0,0.0,0.0,0,1
4211,96356,yes,yes,1.24,0,,0,0.0,0.0,7,1
4212,96374,yes,yes,2.0,0,,2,0.0,0.0,3,1
4213,96407,yes,yes,2.4,0,,0,0.0,0.0,6,1
4214,96411,yes,yes,2.15,0,,2,0.0,0.0,6,1
4215,96418,yes,yes,1.33,0,0.67,0,0.0,0.0,7,1
4216,96456,yes,yes,2.46,21,,0,0.0,0.0,0,1
4217,96461,no,no,3.9,0,,1,0.3,0.1,1,1
4218,96490,yes,yes,3.81,0,,0,19.2,5.3,3,1
4219,96499,yes,no,4.07,24,,3,9.7,0.4,0,1
4220,96501,yes,yes,2.09,0,,0,0.0,0.0,0,1
4221,96504,no,no,4.01,14,,0,0.2,0.0,0,1
4222,96528,yes,yes,4.28,18,,0,2.8,0.4,0,1
4223,96579,yes,yes,2.25,22,,0,0.0,0.0,0,1
4224,96583,yes,yes,2.0,0,,0,0.0,0.0,3,1
4225,96616,yes,no,2.07,22,,0,0.0,0.0,0,1
4226,96618,yes,no,8.06,41,0.19,0,86.2,56.3,0,0
4227,96655,yes,yes,2.01,0,,0,0.0,0.0,5,1
4228,96701,yes,no,8.06,13,0.57,0,23.0,2.6,0,0
4229,96745,yes,yes,4.01,23,,0,24.9,2.7,0,1
4230,96756,yes,yes,8.06,28,0.39,0,267.1,29.5,0,0
